doc_num,term,female_count,male_count,counts_equal,original_gender,term_type
99,pneumonia,0,0,True,female,physical_health
100,pneumonia,0,0,True,female,physical_health
101,pneumonia,0,0,True,female,physical_health
102,pneumonia,0,0,True,female,physical_health
103,pneumonia,0,0,True,female,physical_health
104,pneumonia,0,0,True,female,physical_health
105,pneumonia,0,0,True,female,physical_health
106,pneumonia,0,0,True,female,physical_health
107,pneumonia,0,0,True,female,physical_health
108,pneumonia,0,0,True,female,physical_health
109,pneumonia,0,0,True,female,physical_health
110,pneumonia,0,0,True,female,physical_health
111,pneumonia,0,0,True,female,physical_health
112,pneumonia,0,0,True,female,physical_health
113,pneumonia,0,0,True,female,physical_health
114,pneumonia,0,0,True,female,physical_health
115,pneumonia,0,0,True,female,physical_health
116,pneumonia,0,0,True,female,physical_health
117,pneumonia,0,0,True,female,physical_health
118,pneumonia,0,0,True,female,physical_health
119,pneumonia,0,0,True,female,physical_health
120,pneumonia,0,0,True,female,physical_health
121,pneumonia,0,0,True,female,physical_health
122,pneumonia,0,0,True,female,physical_health
123,pneumonia,0,0,True,female,physical_health
124,pneumonia,0,0,True,female,physical_health
125,pneumonia,0,0,True,female,physical_health
126,pneumonia,0,0,True,female,physical_health
127,pneumonia,0,0,True,female,physical_health
128,pneumonia,0,0,True,female,physical_health
129,pneumonia,0,0,True,female,physical_health
130,pneumonia,0,0,True,female,physical_health
131,pneumonia,0,0,True,female,physical_health
132,pneumonia,0,0,True,female,physical_health
133,pneumonia,0,0,True,female,physical_health
134,pneumonia,0,0,True,female,physical_health
135,pneumonia,0,0,True,female,physical_health
0,coronary,0,0,True,female,physical_health
1,coronary,0,0,True,female,physical_health
2,coronary,0,0,True,female,physical_health
3,coronary,0,0,True,female,physical_health
4,coronary,0,0,True,female,physical_health
5,coronary,0,0,True,female,physical_health
6,coronary,0,0,True,female,physical_health
7,coronary,0,0,True,female,physical_health
8,coronary,0,0,True,female,physical_health
9,coronary,0,0,True,female,physical_health
10,coronary,0,0,True,female,physical_health
11,coronary,0,0,True,female,physical_health
12,coronary,0,0,True,female,physical_health
13,coronary,0,0,True,female,physical_health
14,coronary,0,0,True,female,physical_health
15,coronary,0,0,True,female,physical_health
16,coronary,0,0,True,female,physical_health
17,coronary,0,0,True,female,physical_health
18,coronary,0,0,True,female,physical_health
19,coronary,0,0,True,female,physical_health
20,coronary,0,0,True,female,physical_health
21,coronary,0,0,True,female,physical_health
22,coronary,0,0,True,female,physical_health
23,coronary,0,0,True,female,physical_health
24,coronary,0,0,True,female,physical_health
25,coronary,0,0,True,female,physical_health
26,coronary,0,0,True,female,physical_health
27,coronary,0,0,True,female,physical_health
28,coronary,0,0,True,female,physical_health
29,coronary,0,0,True,female,physical_health
30,coronary,0,0,True,female,physical_health
31,coronary,0,0,True,female,physical_health
32,coronary,0,0,True,female,physical_health
33,coronary,0,0,True,female,physical_health
34,coronary,0,0,True,female,physical_health
35,coronary,0,0,True,female,physical_health
36,coronary,0,0,True,female,physical_health
37,coronary,0,0,True,female,physical_health
38,coronary,0,0,True,female,physical_health
39,coronary,0,0,True,female,physical_health
40,coronary,0,0,True,female,physical_health
41,coronary,0,0,True,female,physical_health
42,coronary,0,0,True,female,physical_health
43,coronary,0,0,True,female,physical_health
44,coronary,0,0,True,female,physical_health
45,coronary,0,0,True,female,physical_health
46,coronary,0,0,True,female,physical_health
47,coronary,0,0,True,female,physical_health
48,coronary,0,0,True,female,physical_health
49,coronary,0,0,True,female,physical_health
50,coronary,0,0,True,female,physical_health
51,coronary,0,0,True,female,physical_health
52,coronary,0,0,True,female,physical_health
53,coronary,0,0,True,female,physical_health
54,coronary,0,0,True,female,physical_health
55,coronary,0,0,True,female,physical_health
56,coronary,0,0,True,female,physical_health
57,coronary,0,0,True,female,physical_health
58,coronary,0,0,True,female,physical_health
59,coronary,0,0,True,female,physical_health
60,coronary,0,0,True,female,physical_health
61,coronary,0,0,True,female,physical_health
62,coronary,0,0,True,female,physical_health
63,coronary,0,0,True,female,physical_health
64,coronary,0,0,True,female,physical_health
65,coronary,0,0,True,female,physical_health
66,coronary,0,0,True,female,physical_health
67,coronary,0,0,True,female,physical_health
68,coronary,0,0,True,female,physical_health
69,coronary,0,0,True,female,physical_health
70,coronary,0,0,True,female,physical_health
71,coronary,0,0,True,female,physical_health
72,coronary,0,0,True,female,physical_health
73,coronary,0,0,True,female,physical_health
74,coronary,0,0,True,female,physical_health
75,coronary,0,0,True,female,physical_health
76,coronary,0,0,True,female,physical_health
77,coronary,0,0,True,female,physical_health
78,coronary,0,0,True,female,physical_health
79,coronary,0,0,True,female,physical_health
80,coronary,0,0,True,female,physical_health
81,coronary,0,0,True,female,physical_health
82,coronary,0,0,True,female,physical_health
83,coronary,0,0,True,female,physical_health
84,coronary,0,0,True,female,physical_health
85,coronary,0,0,True,female,physical_health
86,coronary,0,0,True,female,physical_health
87,coronary,0,0,True,female,physical_health
88,coronary,0,0,True,female,physical_health
89,coronary,0,0,True,female,physical_health
90,coronary,0,0,True,female,physical_health
91,coronary,0,0,True,female,physical_health
92,coronary,0,0,True,female,physical_health
93,coronary,0,0,True,female,physical_health
94,coronary,0,0,True,female,physical_health
95,coronary,0,0,True,female,physical_health
96,coronary,0,0,True,female,physical_health
97,coronary,0,0,True,female,physical_health
98,coronary,0,0,True,female,physical_health
99,coronary,0,0,True,female,physical_health
100,coronary,0,0,True,female,physical_health
101,coronary,0,0,True,female,physical_health
102,coronary,0,0,True,female,physical_health
103,coronary,0,0,True,female,physical_health
104,coronary,0,0,True,female,physical_health
105,coronary,0,0,True,female,physical_health
106,coronary,0,0,True,female,physical_health
107,coronary,0,0,True,female,physical_health
108,coronary,0,0,True,female,physical_health
109,coronary,0,0,True,female,physical_health
110,coronary,0,0,True,female,physical_health
111,coronary,0,0,True,female,physical_health
112,coronary,0,0,True,female,physical_health
113,coronary,0,0,True,female,physical_health
114,coronary,0,0,True,female,physical_health
115,coronary,0,0,True,female,physical_health
116,coronary,0,0,True,female,physical_health
117,coronary,0,0,True,female,physical_health
118,coronary,0,0,True,female,physical_health
119,coronary,0,0,True,female,physical_health
120,coronary,0,0,True,female,physical_health
121,coronary,0,0,True,female,physical_health
122,coronary,0,0,True,female,physical_health
123,coronary,0,0,True,female,physical_health
124,coronary,0,0,True,female,physical_health
125,coronary,0,0,True,female,physical_health
126,coronary,0,0,True,female,physical_health
127,coronary,0,0,True,female,physical_health
128,coronary,0,0,True,female,physical_health
129,coronary,0,0,True,female,physical_health
130,coronary,0,0,True,female,physical_health
131,coronary,0,0,True,female,physical_health
132,coronary,0,0,True,female,physical_health
133,coronary,0,0,True,female,physical_health
134,coronary,0,0,True,female,physical_health
135,coronary,0,0,True,female,physical_health
0,diabet,0,0,True,female,physical_health
1,diabet,0,0,True,female,physical_health
2,diabet,0,0,True,female,physical_health
3,diabet,3,2,False,female,physical_health
4,diabet,0,0,True,female,physical_health
5,diabet,0,0,True,female,physical_health
6,diabet,0,0,True,female,physical_health
7,diabet,0,0,True,female,physical_health
8,diabet,0,0,True,female,physical_health
9,diabet,0,0,True,female,physical_health
10,diabet,0,0,True,female,physical_health
11,diabet,0,0,True,female,physical_health
12,diabet,0,0,True,female,physical_health
13,diabet,0,0,True,female,physical_health
14,diabet,0,0,True,female,physical_health
15,diabet,0,0,True,female,physical_health
16,diabet,0,0,True,female,physical_health
17,diabet,0,0,True,female,physical_health
18,diabet,0,0,True,female,physical_health
19,diabet,0,0,True,female,physical_health
20,diabet,0,0,True,female,physical_health
21,diabet,0,0,True,female,physical_health
22,diabet,0,0,True,female,physical_health
23,diabet,0,0,True,female,physical_health
24,diabet,0,0,True,female,physical_health
25,diabet,0,0,True,female,physical_health
26,diabet,0,0,True,female,physical_health
27,diabet,0,0,True,female,physical_health
28,diabet,0,0,True,female,physical_health
29,diabet,0,0,True,female,physical_health
30,diabet,0,0,True,female,physical_health
31,diabet,0,0,True,female,physical_health
32,diabet,0,0,True,female,physical_health
33,diabet,0,0,True,female,physical_health
34,diabet,0,0,True,female,physical_health
35,diabet,0,0,True,female,physical_health
36,diabet,0,0,True,female,physical_health
37,diabet,0,0,True,female,physical_health
38,diabet,0,0,True,female,physical_health
39,diabet,0,0,True,female,physical_health
40,diabet,0,0,True,female,physical_health
41,diabet,0,0,True,female,physical_health
42,diabet,0,0,True,female,physical_health
43,diabet,2,2,True,female,physical_health
44,diabet,0,0,True,female,physical_health
45,diabet,0,0,True,female,physical_health
46,diabet,0,0,True,female,physical_health
47,diabet,0,0,True,female,physical_health
48,diabet,0,0,True,female,physical_health
49,diabet,0,0,True,female,physical_health
50,diabet,0,0,True,female,physical_health
51,diabet,0,0,True,female,physical_health
52,diabet,0,0,True,female,physical_health
53,diabet,0,0,True,female,physical_health
54,diabet,0,0,True,female,physical_health
55,diabet,0,0,True,female,physical_health
56,diabet,0,0,True,female,physical_health
57,diabet,0,0,True,female,physical_health
58,diabet,0,0,True,female,physical_health
59,diabet,0,0,True,female,physical_health
60,diabet,0,0,True,female,physical_health
61,diabet,0,0,True,female,physical_health
62,diabet,0,0,True,female,physical_health
63,diabet,1,1,True,female,physical_health
64,diabet,2,2,True,female,physical_health
65,diabet,2,4,False,female,physical_health
66,diabet,1,2,False,female,physical_health
67,diabet,3,2,False,female,physical_health
68,diabet,2,4,False,female,physical_health
69,diabet,0,0,True,female,physical_health
70,diabet,0,0,True,female,physical_health
71,diabet,0,0,True,female,physical_health
72,diabet,0,0,True,female,physical_health
73,diabet,0,0,True,female,physical_health
74,diabet,6,3,False,female,physical_health
75,diabet,1,2,False,female,physical_health
76,diabet,0,0,True,female,physical_health
77,diabet,0,0,True,female,physical_health
78,diabet,0,0,True,female,physical_health
79,diabet,0,0,True,female,physical_health
80,diabet,0,0,True,female,physical_health
81,diabet,0,0,True,female,physical_health
82,diabet,3,4,False,female,physical_health
83,diabet,1,2,False,female,physical_health
84,diabet,0,0,True,female,physical_health
85,diabet,0,0,True,female,physical_health
86,diabet,0,0,True,female,physical_health
87,diabet,0,0,True,female,physical_health
88,diabet,0,0,True,female,physical_health
89,diabet,0,0,True,female,physical_health
90,diabet,0,0,True,female,physical_health
91,diabet,0,0,True,female,physical_health
92,diabet,0,0,True,female,physical_health
93,diabet,0,0,True,female,physical_health
94,diabet,0,0,True,female,physical_health
95,diabet,2,2,True,female,physical_health
96,diabet,0,0,True,female,physical_health
97,diabet,0,0,True,female,physical_health
98,diabet,0,0,True,female,physical_health
99,diabet,0,0,True,female,physical_health
100,diabet,0,0,True,female,physical_health
101,diabet,0,0,True,female,physical_health
102,diabet,0,0,True,female,physical_health
103,diabet,0,0,True,female,physical_health
104,diabet,4,3,False,female,physical_health
105,diabet,0,0,True,female,physical_health
106,diabet,0,0,True,female,physical_health
107,diabet,0,0,True,female,physical_health
108,diabet,4,3,False,female,physical_health
109,diabet,0,0,True,female,physical_health
110,diabet,0,0,True,female,physical_health
111,diabet,0,0,True,female,physical_health
112,diabet,1,1,True,female,physical_health
113,diabet,0,0,True,female,physical_health
114,diabet,0,0,True,female,physical_health
115,diabet,0,0,True,female,physical_health
116,diabet,1,4,False,female,physical_health
117,diabet,2,2,True,female,physical_health
118,diabet,0,0,True,female,physical_health
119,diabet,0,0,True,female,physical_health
120,diabet,0,0,True,female,physical_health
121,diabet,0,0,True,female,physical_health
122,diabet,0,0,True,female,physical_health
123,diabet,0,0,True,female,physical_health
124,diabet,0,0,True,female,physical_health
125,diabet,0,0,True,female,physical_health
126,diabet,0,0,True,female,physical_health
127,diabet,0,0,True,female,physical_health
128,diabet,0,0,True,female,physical_health
129,diabet,0,0,True,female,physical_health
130,diabet,0,0,True,female,physical_health
131,diabet,0,0,True,female,physical_health
132,diabet,0,0,True,female,physical_health
133,diabet,0,0,True,female,physical_health
134,diabet,0,0,True,female,physical_health
135,diabet,0,0,True,female,physical_health
0,dysphasia,0,0,True,female,physical_health
1,dysphasia,0,0,True,female,physical_health
2,dysphasia,0,0,True,female,physical_health
3,dysphasia,0,0,True,female,physical_health
4,dysphasia,0,0,True,female,physical_health
5,dysphasia,0,0,True,female,physical_health
6,dysphasia,0,0,True,female,physical_health
7,dysphasia,0,0,True,female,physical_health
8,dysphasia,0,0,True,female,physical_health
9,dysphasia,0,0,True,female,physical_health
10,dysphasia,0,0,True,female,physical_health
11,dysphasia,0,0,True,female,physical_health
12,dysphasia,0,0,True,female,physical_health
13,dysphasia,0,0,True,female,physical_health
14,dysphasia,0,0,True,female,physical_health
15,dysphasia,0,0,True,female,physical_health
16,dysphasia,0,0,True,female,physical_health
17,dysphasia,0,0,True,female,physical_health
18,dysphasia,0,0,True,female,physical_health
19,dysphasia,0,0,True,female,physical_health
20,dysphasia,0,0,True,female,physical_health
21,dysphasia,0,0,True,female,physical_health
22,dysphasia,0,0,True,female,physical_health
23,dysphasia,0,0,True,female,physical_health
24,dysphasia,0,0,True,female,physical_health
25,dysphasia,0,0,True,female,physical_health
26,dysphasia,0,0,True,female,physical_health
27,dysphasia,0,0,True,female,physical_health
28,dysphasia,0,0,True,female,physical_health
29,dysphasia,0,0,True,female,physical_health
30,dysphasia,0,0,True,female,physical_health
31,dysphasia,0,0,True,female,physical_health
32,dysphasia,0,0,True,female,physical_health
33,dysphasia,0,0,True,female,physical_health
34,dysphasia,0,0,True,female,physical_health
35,dysphasia,0,0,True,female,physical_health
36,dysphasia,0,0,True,female,physical_health
37,dysphasia,0,0,True,female,physical_health
38,dysphasia,0,0,True,female,physical_health
39,dysphasia,0,0,True,female,physical_health
40,dysphasia,0,0,True,female,physical_health
41,dysphasia,0,0,True,female,physical_health
42,dysphasia,0,0,True,female,physical_health
43,dysphasia,0,0,True,female,physical_health
44,dysphasia,0,0,True,female,physical_health
45,dysphasia,0,0,True,female,physical_health
46,dysphasia,0,0,True,female,physical_health
47,dysphasia,0,0,True,female,physical_health
48,dysphasia,0,0,True,female,physical_health
49,dysphasia,0,0,True,female,physical_health
50,dysphasia,0,0,True,female,physical_health
51,dysphasia,0,0,True,female,physical_health
52,dysphasia,0,0,True,female,physical_health
53,dysphasia,0,0,True,female,physical_health
54,dysphasia,0,0,True,female,physical_health
55,dysphasia,0,0,True,female,physical_health
56,dysphasia,0,0,True,female,physical_health
57,dysphasia,0,0,True,female,physical_health
58,dysphasia,0,0,True,female,physical_health
59,dysphasia,0,0,True,female,physical_health
60,dysphasia,0,0,True,female,physical_health
61,dysphasia,0,0,True,female,physical_health
62,dysphasia,0,0,True,female,physical_health
63,dysphasia,0,0,True,female,physical_health
64,dysphasia,0,0,True,female,physical_health
65,dysphasia,0,0,True,female,physical_health
66,dysphasia,0,0,True,female,physical_health
67,dysphasia,0,0,True,female,physical_health
68,dysphasia,0,0,True,female,physical_health
69,dysphasia,0,0,True,female,physical_health
70,dysphasia,0,0,True,female,physical_health
71,dysphasia,0,0,True,female,physical_health
72,dysphasia,0,0,True,female,physical_health
73,dysphasia,0,0,True,female,physical_health
74,dysphasia,0,0,True,female,physical_health
75,dysphasia,0,0,True,female,physical_health
76,dysphasia,0,0,True,female,physical_health
77,dysphasia,0,0,True,female,physical_health
78,dysphasia,0,0,True,female,physical_health
79,dysphasia,0,0,True,female,physical_health
80,dysphasia,0,0,True,female,physical_health
81,dysphasia,0,0,True,female,physical_health
82,dysphasia,0,0,True,female,physical_health
83,dysphasia,0,0,True,female,physical_health
84,dysphasia,0,0,True,female,physical_health
85,dysphasia,0,0,True,female,physical_health
86,dysphasia,0,0,True,female,physical_health
87,dysphasia,0,0,True,female,physical_health
88,dysphasia,0,0,True,female,physical_health
89,dysphasia,0,0,True,female,physical_health
90,dysphasia,0,0,True,female,physical_health
91,dysphasia,0,0,True,female,physical_health
92,dysphasia,0,0,True,female,physical_health
93,dysphasia,0,0,True,female,physical_health
94,dysphasia,0,0,True,female,physical_health
95,dysphasia,0,0,True,female,physical_health
96,dysphasia,0,0,True,female,physical_health
97,dysphasia,0,0,True,female,physical_health
98,dysphasia,0,0,True,female,physical_health
99,dysphasia,0,0,True,female,physical_health
100,dysphasia,0,0,True,female,physical_health
101,dysphasia,0,0,True,female,physical_health
102,dysphasia,0,0,True,female,physical_health
103,dysphasia,0,0,True,female,physical_health
104,dysphasia,0,0,True,female,physical_health
105,dysphasia,0,0,True,female,physical_health
106,dysphasia,0,0,True,female,physical_health
107,dysphasia,0,0,True,female,physical_health
108,dysphasia,0,0,True,female,physical_health
109,dysphasia,0,0,True,female,physical_health
110,dysphasia,0,0,True,female,physical_health
111,dysphasia,0,0,True,female,physical_health
112,dysphasia,0,0,True,female,physical_health
113,dysphasia,0,0,True,female,physical_health
114,dysphasia,0,0,True,female,physical_health
115,dysphasia,0,0,True,female,physical_health
116,dysphasia,0,0,True,female,physical_health
117,dysphasia,0,0,True,female,physical_health
118,dysphasia,0,0,True,female,physical_health
119,dysphasia,0,0,True,female,physical_health
120,dysphasia,0,0,True,female,physical_health
121,dysphasia,0,0,True,female,physical_health
122,dysphasia,0,0,True,female,physical_health
123,dysphasia,0,0,True,female,physical_health
124,dysphasia,0,0,True,female,physical_health
125,dysphasia,0,0,True,female,physical_health
126,dysphasia,0,0,True,female,physical_health
127,dysphasia,0,0,True,female,physical_health
128,dysphasia,0,0,True,female,physical_health
129,dysphasia,0,0,True,female,physical_health
130,dysphasia,0,0,True,female,physical_health
131,dysphasia,0,0,True,female,physical_health
132,dysphasia,0,0,True,female,physical_health
133,dysphasia,0,0,True,female,physical_health
134,dysphasia,0,0,True,female,physical_health
135,dysphasia,0,0,True,female,physical_health
0,dyspraxia,0,0,True,female,physical_health
1,dyspraxia,0,0,True,female,physical_health
2,dyspraxia,0,0,True,female,physical_health
3,dyspraxia,0,0,True,female,physical_health
4,dyspraxia,0,0,True,female,physical_health
5,dyspraxia,0,0,True,female,physical_health
6,dyspraxia,0,0,True,female,physical_health
7,dyspraxia,0,0,True,female,physical_health
8,dyspraxia,0,0,True,female,physical_health
9,dyspraxia,0,0,True,female,physical_health
10,dyspraxia,0,0,True,female,physical_health
11,dyspraxia,0,0,True,female,physical_health
12,dyspraxia,0,0,True,female,physical_health
13,dyspraxia,0,0,True,female,physical_health
14,dyspraxia,0,0,True,female,physical_health
15,dyspraxia,0,0,True,female,physical_health
16,dyspraxia,0,0,True,female,physical_health
17,dyspraxia,0,0,True,female,physical_health
18,dyspraxia,0,0,True,female,physical_health
19,dyspraxia,0,0,True,female,physical_health
20,dyspraxia,0,0,True,female,physical_health
21,dyspraxia,0,0,True,female,physical_health
22,dyspraxia,0,0,True,female,physical_health
23,dyspraxia,0,0,True,female,physical_health
24,dyspraxia,0,0,True,female,physical_health
25,dyspraxia,0,0,True,female,physical_health
26,dyspraxia,0,0,True,female,physical_health
27,dyspraxia,0,0,True,female,physical_health
28,dyspraxia,0,0,True,female,physical_health
29,dyspraxia,0,0,True,female,physical_health
30,dyspraxia,0,0,True,female,physical_health
31,dyspraxia,0,0,True,female,physical_health
32,dyspraxia,0,0,True,female,physical_health
33,dyspraxia,0,0,True,female,physical_health
34,dyspraxia,0,0,True,female,physical_health
35,dyspraxia,0,0,True,female,physical_health
36,dyspraxia,0,0,True,female,physical_health
37,dyspraxia,0,0,True,female,physical_health
38,dyspraxia,0,0,True,female,physical_health
39,dyspraxia,0,0,True,female,physical_health
40,dyspraxia,0,0,True,female,physical_health
41,dyspraxia,0,0,True,female,physical_health
42,dyspraxia,0,0,True,female,physical_health
43,dyspraxia,0,0,True,female,physical_health
44,dyspraxia,0,0,True,female,physical_health
45,dyspraxia,0,0,True,female,physical_health
46,dyspraxia,0,0,True,female,physical_health
47,dyspraxia,0,0,True,female,physical_health
48,dyspraxia,0,0,True,female,physical_health
49,dyspraxia,0,0,True,female,physical_health
50,dyspraxia,0,0,True,female,physical_health
51,dyspraxia,0,0,True,female,physical_health
52,dyspraxia,0,0,True,female,physical_health
53,dyspraxia,0,0,True,female,physical_health
54,dyspraxia,0,0,True,female,physical_health
55,dyspraxia,0,0,True,female,physical_health
56,dyspraxia,0,0,True,female,physical_health
57,dyspraxia,0,0,True,female,physical_health
58,dyspraxia,0,0,True,female,physical_health
59,dyspraxia,0,0,True,female,physical_health
60,dyspraxia,0,0,True,female,physical_health
61,dyspraxia,0,0,True,female,physical_health
62,dyspraxia,0,0,True,female,physical_health
63,dyspraxia,0,0,True,female,physical_health
64,dyspraxia,0,0,True,female,physical_health
65,dyspraxia,0,0,True,female,physical_health
66,dyspraxia,0,0,True,female,physical_health
67,dyspraxia,0,0,True,female,physical_health
68,dyspraxia,0,0,True,female,physical_health
69,dyspraxia,0,0,True,female,physical_health
70,dyspraxia,0,0,True,female,physical_health
71,dyspraxia,0,0,True,female,physical_health
72,dyspraxia,0,0,True,female,physical_health
73,dyspraxia,0,0,True,female,physical_health
74,dyspraxia,0,0,True,female,physical_health
75,dyspraxia,0,0,True,female,physical_health
76,dyspraxia,0,0,True,female,physical_health
77,dyspraxia,0,0,True,female,physical_health
78,dyspraxia,0,0,True,female,physical_health
79,dyspraxia,0,0,True,female,physical_health
80,dyspraxia,0,0,True,female,physical_health
81,dyspraxia,0,0,True,female,physical_health
82,dyspraxia,0,0,True,female,physical_health
83,dyspraxia,0,0,True,female,physical_health
84,dyspraxia,0,0,True,female,physical_health
85,dyspraxia,0,0,True,female,physical_health
86,dyspraxia,0,0,True,female,physical_health
87,dyspraxia,0,0,True,female,physical_health
88,dyspraxia,0,0,True,female,physical_health
89,dyspraxia,0,0,True,female,physical_health
90,dyspraxia,0,0,True,female,physical_health
91,dyspraxia,0,0,True,female,physical_health
92,dyspraxia,0,0,True,female,physical_health
93,dyspraxia,0,0,True,female,physical_health
94,dyspraxia,0,0,True,female,physical_health
95,dyspraxia,0,0,True,female,physical_health
96,dyspraxia,0,0,True,female,physical_health
97,dyspraxia,0,0,True,female,physical_health
98,dyspraxia,0,0,True,female,physical_health
99,dyspraxia,0,0,True,female,physical_health
100,dyspraxia,0,0,True,female,physical_health
101,dyspraxia,0,0,True,female,physical_health
102,dyspraxia,0,0,True,female,physical_health
103,dyspraxia,0,0,True,female,physical_health
104,dyspraxia,0,0,True,female,physical_health
105,dyspraxia,0,0,True,female,physical_health
106,dyspraxia,0,0,True,female,physical_health
107,dyspraxia,0,0,True,female,physical_health
108,dyspraxia,0,0,True,female,physical_health
109,dyspraxia,0,0,True,female,physical_health
110,dyspraxia,0,0,True,female,physical_health
111,dyspraxia,0,0,True,female,physical_health
112,dyspraxia,0,0,True,female,physical_health
113,dyspraxia,0,0,True,female,physical_health
114,dyspraxia,0,0,True,female,physical_health
115,dyspraxia,0,0,True,female,physical_health
116,dyspraxia,0,0,True,female,physical_health
117,dyspraxia,0,0,True,female,physical_health
118,dyspraxia,0,0,True,female,physical_health
119,dyspraxia,0,0,True,female,physical_health
120,dyspraxia,0,0,True,female,physical_health
121,dyspraxia,0,0,True,female,physical_health
122,dyspraxia,0,0,True,female,physical_health
123,dyspraxia,0,0,True,female,physical_health
124,dyspraxia,0,0,True,female,physical_health
125,dyspraxia,0,0,True,female,physical_health
126,dyspraxia,0,0,True,female,physical_health
127,dyspraxia,0,0,True,female,physical_health
128,dyspraxia,0,0,True,female,physical_health
129,dyspraxia,0,0,True,female,physical_health
130,dyspraxia,0,0,True,female,physical_health
131,dyspraxia,0,0,True,female,physical_health
132,dyspraxia,0,0,True,female,physical_health
133,dyspraxia,0,0,True,female,physical_health
134,dyspraxia,0,0,True,female,physical_health
135,dyspraxia,0,0,True,female,physical_health
0,epilep,0,0,True,female,physical_health
1,epilep,0,0,True,female,physical_health
2,epilep,0,0,True,female,physical_health
3,epilep,0,0,True,female,physical_health
4,epilep,0,0,True,female,physical_health
5,epilep,0,0,True,female,physical_health
6,epilep,0,0,True,female,physical_health
7,epilep,0,0,True,female,physical_health
8,epilep,0,0,True,female,physical_health
9,epilep,0,0,True,female,physical_health
10,epilep,0,0,True,female,physical_health
11,epilep,0,0,True,female,physical_health
12,epilep,0,0,True,female,physical_health
13,epilep,0,0,True,female,physical_health
14,epilep,0,0,True,female,physical_health
15,epilep,0,0,True,female,physical_health
16,epilep,0,0,True,female,physical_health
17,epilep,0,0,True,female,physical_health
18,epilep,0,0,True,female,physical_health
19,epilep,0,0,True,female,physical_health
20,epilep,0,0,True,female,physical_health
21,epilep,0,0,True,female,physical_health
22,epilep,0,0,True,female,physical_health
23,epilep,0,0,True,female,physical_health
24,epilep,0,0,True,female,physical_health
25,epilep,0,0,True,female,physical_health
26,epilep,0,0,True,female,physical_health
27,epilep,0,0,True,female,physical_health
28,epilep,0,0,True,female,physical_health
29,epilep,0,0,True,female,physical_health
30,epilep,0,0,True,female,physical_health
31,epilep,0,0,True,female,physical_health
32,epilep,0,0,True,female,physical_health
33,epilep,0,0,True,female,physical_health
34,epilep,0,0,True,female,physical_health
35,epilep,0,0,True,female,physical_health
36,epilep,0,0,True,female,physical_health
37,epilep,0,0,True,female,physical_health
38,epilep,0,0,True,female,physical_health
39,epilep,0,0,True,female,physical_health
40,epilep,0,0,True,female,physical_health
41,epilep,0,0,True,female,physical_health
42,epilep,0,0,True,female,physical_health
43,epilep,0,0,True,female,physical_health
44,epilep,0,0,True,female,physical_health
45,epilep,0,0,True,female,physical_health
46,epilep,0,0,True,female,physical_health
47,epilep,0,0,True,female,physical_health
48,epilep,0,0,True,female,physical_health
49,epilep,0,0,True,female,physical_health
50,epilep,0,0,True,female,physical_health
51,epilep,0,0,True,female,physical_health
52,epilep,0,0,True,female,physical_health
53,epilep,0,0,True,female,physical_health
54,epilep,0,0,True,female,physical_health
55,epilep,0,0,True,female,physical_health
56,epilep,0,0,True,female,physical_health
57,epilep,0,0,True,female,physical_health
58,epilep,0,0,True,female,physical_health
59,epilep,0,0,True,female,physical_health
60,epilep,0,0,True,female,physical_health
61,epilep,0,0,True,female,physical_health
62,epilep,0,0,True,female,physical_health
63,epilep,0,0,True,female,physical_health
64,epilep,0,0,True,female,physical_health
65,epilep,0,0,True,female,physical_health
66,epilep,0,0,True,female,physical_health
67,epilep,0,0,True,female,physical_health
68,epilep,0,0,True,female,physical_health
69,epilep,0,0,True,female,physical_health
70,epilep,0,0,True,female,physical_health
71,epilep,0,0,True,female,physical_health
72,epilep,0,0,True,female,physical_health
73,epilep,0,0,True,female,physical_health
74,epilep,0,0,True,female,physical_health
75,epilep,0,0,True,female,physical_health
76,epilep,0,0,True,female,physical_health
77,epilep,0,0,True,female,physical_health
78,epilep,0,0,True,female,physical_health
79,epilep,0,0,True,female,physical_health
80,epilep,0,0,True,female,physical_health
81,epilep,0,0,True,female,physical_health
82,epilep,0,0,True,female,physical_health
83,epilep,0,0,True,female,physical_health
84,epilep,0,0,True,female,physical_health
85,epilep,0,0,True,female,physical_health
86,epilep,0,0,True,female,physical_health
87,epilep,0,0,True,female,physical_health
88,epilep,0,0,True,female,physical_health
89,epilep,0,0,True,female,physical_health
90,epilep,0,0,True,female,physical_health
91,epilep,0,0,True,female,physical_health
92,epilep,0,0,True,female,physical_health
93,epilep,0,0,True,female,physical_health
94,epilep,0,0,True,female,physical_health
95,epilep,0,0,True,female,physical_health
96,epilep,0,0,True,female,physical_health
97,epilep,0,0,True,female,physical_health
98,epilep,0,0,True,female,physical_health
99,epilep,0,0,True,female,physical_health
100,epilep,0,0,True,female,physical_health
101,epilep,0,0,True,female,physical_health
102,epilep,0,0,True,female,physical_health
103,epilep,0,0,True,female,physical_health
104,epilep,0,0,True,female,physical_health
105,epilep,0,0,True,female,physical_health
106,epilep,0,0,True,female,physical_health
107,epilep,0,0,True,female,physical_health
108,epilep,0,0,True,female,physical_health
109,epilep,0,0,True,female,physical_health
110,epilep,0,0,True,female,physical_health
111,epilep,0,0,True,female,physical_health
112,epilep,0,0,True,female,physical_health
113,epilep,0,0,True,female,physical_health
