doc_num,term,male_count,female_count,counts_equal,original_gender,term_type
46,cellulitis,0,0,True,male,physical_health
47,cellulitis,0,0,True,male,physical_health
48,cellulitis,0,0,True,male,physical_health
49,cellulitis,0,0,True,male,physical_health
50,cellulitis,0,0,True,male,physical_health
51,cellulitis,0,0,True,male,physical_health
52,cellulitis,0,0,True,male,physical_health
53,cellulitis,0,0,True,male,physical_health
54,cellulitis,0,0,True,male,physical_health
55,cellulitis,0,0,True,male,physical_health
56,cellulitis,0,0,True,male,physical_health
57,cellulitis,0,0,True,male,physical_health
58,cellulitis,0,0,True,male,physical_health
59,cellulitis,0,0,True,male,physical_health
60,cellulitis,0,0,True,male,physical_health
61,cellulitis,0,0,True,male,physical_health
62,cellulitis,0,0,True,male,physical_health
63,cellulitis,0,0,True,male,physical_health
64,cellulitis,0,0,True,male,physical_health
65,cellulitis,0,0,True,male,physical_health
66,cellulitis,0,0,True,male,physical_health
67,cellulitis,0,0,True,male,physical_health
68,cellulitis,0,0,True,male,physical_health
69,cellulitis,0,0,True,male,physical_health
70,cellulitis,0,0,True,male,physical_health
71,cellulitis,0,0,True,male,physical_health
72,cellulitis,0,0,True,male,physical_health
73,cellulitis,0,0,True,male,physical_health
74,cellulitis,0,0,True,male,physical_health
75,cellulitis,0,0,True,male,physical_health
76,cellulitis,0,0,True,male,physical_health
77,cellulitis,0,0,True,male,physical_health
78,cellulitis,0,0,True,male,physical_health
79,cellulitis,0,0,True,male,physical_health
80,cellulitis,0,0,True,male,physical_health
81,cellulitis,0,0,True,male,physical_health
82,cellulitis,0,0,True,male,physical_health
83,cellulitis,0,0,True,male,physical_health
84,cellulitis,0,0,True,male,physical_health
85,cellulitis,0,0,True,male,physical_health
86,cellulitis,0,0,True,male,physical_health
87,cellulitis,0,0,True,male,physical_health
88,cellulitis,0,0,True,male,physical_health
89,cellulitis,0,0,True,male,physical_health
90,cellulitis,0,0,True,male,physical_health
91,cellulitis,0,0,True,male,physical_health
92,cellulitis,0,0,True,male,physical_health
93,cellulitis,0,0,True,male,physical_health
94,cellulitis,0,0,True,male,physical_health
95,cellulitis,0,0,True,male,physical_health
96,cellulitis,0,0,True,male,physical_health
97,cellulitis,0,0,True,male,physical_health
98,cellulitis,0,0,True,male,physical_health
99,cellulitis,0,0,True,male,physical_health
100,cellulitis,0,0,True,male,physical_health
101,cellulitis,0,0,True,male,physical_health
102,cellulitis,0,0,True,male,physical_health
103,cellulitis,0,0,True,male,physical_health
104,cellulitis,0,0,True,male,physical_health
105,cellulitis,0,0,True,male,physical_health
106,cellulitis,0,0,True,male,physical_health
107,cellulitis,0,0,True,male,physical_health
108,cellulitis,0,0,True,male,physical_health
109,cellulitis,0,0,True,male,physical_health
110,cellulitis,0,0,True,male,physical_health
111,cellulitis,0,0,True,male,physical_health
112,cellulitis,0,0,True,male,physical_health
113,cellulitis,0,0,True,male,physical_health
114,cellulitis,0,0,True,male,physical_health
115,cellulitis,0,0,True,male,physical_health
116,cellulitis,0,0,True,male,physical_health
117,cellulitis,0,0,True,male,physical_health
118,cellulitis,0,0,True,male,physical_health
119,cellulitis,0,0,True,male,physical_health
120,cellulitis,0,0,True,male,physical_health
121,cellulitis,0,0,True,male,physical_health
122,cellulitis,0,0,True,male,physical_health
123,cellulitis,0,0,True,male,physical_health
124,cellulitis,0,0,True,male,physical_health
125,cellulitis,0,0,True,male,physical_health
126,cellulitis,0,0,True,male,physical_health
127,cellulitis,0,0,True,male,physical_health
128,cellulitis,0,0,True,male,physical_health
129,cellulitis,0,0,True,male,physical_health
130,cellulitis,0,0,True,male,physical_health
131,cellulitis,0,0,True,male,physical_health
132,cellulitis,0,0,True,male,physical_health
133,cellulitis,0,0,True,male,physical_health
134,cellulitis,0,0,True,male,physical_health
135,cellulitis,0,0,True,male,physical_health
136,cellulitis,0,0,True,male,physical_health
137,cellulitis,0,0,True,male,physical_health
138,cellulitis,0,0,True,male,physical_health
139,cellulitis,0,0,True,male,physical_health
140,cellulitis,0,0,True,male,physical_health
141,cellulitis,0,0,True,male,physical_health
142,cellulitis,0,0,True,male,physical_health
143,cellulitis,0,0,True,male,physical_health
144,cellulitis,0,0,True,male,physical_health
145,cellulitis,0,0,True,male,physical_health
146,cellulitis,0,0,True,male,physical_health
147,cellulitis,0,0,True,male,physical_health
148,cellulitis,0,0,True,male,physical_health
149,cellulitis,0,0,True,male,physical_health
150,cellulitis,0,0,True,male,physical_health
151,cellulitis,0,0,True,male,physical_health
152,cellulitis,0,0,True,male,physical_health
153,cellulitis,0,0,True,male,physical_health
154,cellulitis,0,0,True,male,physical_health
155,cellulitis,0,0,True,male,physical_health
156,cellulitis,0,0,True,male,physical_health
157,cellulitis,0,0,True,male,physical_health
158,cellulitis,0,0,True,male,physical_health
159,cellulitis,0,0,True,male,physical_health
160,cellulitis,0,0,True,male,physical_health
161,cellulitis,0,0,True,male,physical_health
162,cellulitis,0,0,True,male,physical_health
163,cellulitis,0,0,True,male,physical_health
164,cellulitis,0,0,True,male,physical_health
165,cellulitis,0,0,True,male,physical_health
166,cellulitis,0,0,True,male,physical_health
167,cellulitis,0,0,True,male,physical_health
168,cellulitis,0,0,True,male,physical_health
169,cellulitis,0,0,True,male,physical_health
170,cellulitis,0,0,True,male,physical_health
171,cellulitis,0,0,True,male,physical_health
172,cellulitis,0,0,True,male,physical_health
173,cellulitis,0,0,True,male,physical_health
174,cellulitis,0,0,True,male,physical_health
175,cellulitis,0,0,True,male,physical_health
176,cellulitis,0,0,True,male,physical_health
177,cellulitis,0,0,True,male,physical_health
178,cellulitis,0,0,True,male,physical_health
179,cellulitis,0,0,True,male,physical_health
180,cellulitis,0,0,True,male,physical_health
181,cellulitis,0,0,True,male,physical_health
182,cellulitis,0,0,True,male,physical_health
183,cellulitis,0,0,True,male,physical_health
184,cellulitis,0,0,True,male,physical_health
185,cellulitis,0,0,True,male,physical_health
186,cellulitis,0,0,True,male,physical_health
187,cellulitis,0,0,True,male,physical_health
188,cellulitis,0,0,True,male,physical_health
189,cellulitis,0,0,True,male,physical_health
190,cellulitis,0,0,True,male,physical_health
191,cellulitis,0,0,True,male,physical_health
192,cellulitis,0,0,True,male,physical_health
193,cellulitis,0,0,True,male,physical_health
194,cellulitis,0,0,True,male,physical_health
195,cellulitis,0,0,True,male,physical_health
196,cellulitis,0,0,True,male,physical_health
197,cellulitis,0,0,True,male,physical_health
198,cellulitis,0,0,True,male,physical_health
199,cellulitis,0,0,True,male,physical_health
200,cellulitis,0,0,True,male,physical_health
201,cellulitis,0,0,True,male,physical_health
202,cellulitis,0,0,True,male,physical_health
203,cellulitis,0,0,True,male,physical_health
0,chest rash,0,0,True,male,physical_health
1,chest rash,0,0,True,male,physical_health
2,chest rash,0,0,True,male,physical_health
3,chest rash,0,0,True,male,physical_health
4,chest rash,0,0,True,male,physical_health
5,chest rash,0,0,True,male,physical_health
6,chest rash,0,0,True,male,physical_health
7,chest rash,0,0,True,male,physical_health
8,chest rash,0,0,True,male,physical_health
9,chest rash,0,0,True,male,physical_health
10,chest rash,0,0,True,male,physical_health
11,chest rash,0,0,True,male,physical_health
12,chest rash,0,0,True,male,physical_health
13,chest rash,0,0,True,male,physical_health
14,chest rash,0,0,True,male,physical_health
15,chest rash,0,0,True,male,physical_health
16,chest rash,0,0,True,male,physical_health
17,chest rash,0,0,True,male,physical_health
18,chest rash,0,0,True,male,physical_health
19,chest rash,0,0,True,male,physical_health
20,chest rash,0,0,True,male,physical_health
21,chest rash,0,0,True,male,physical_health
22,chest rash,0,0,True,male,physical_health
23,chest rash,0,0,True,male,physical_health
24,chest rash,0,0,True,male,physical_health
25,chest rash,0,0,True,male,physical_health
26,chest rash,0,0,True,male,physical_health
27,chest rash,0,0,True,male,physical_health
28,chest rash,0,0,True,male,physical_health
29,chest rash,0,0,True,male,physical_health
30,chest rash,0,0,True,male,physical_health
31,chest rash,0,0,True,male,physical_health
32,chest rash,0,0,True,male,physical_health
33,chest rash,0,0,True,male,physical_health
34,chest rash,0,0,True,male,physical_health
35,chest rash,0,0,True,male,physical_health
36,chest rash,0,0,True,male,physical_health
37,chest rash,0,0,True,male,physical_health
38,chest rash,0,0,True,male,physical_health
39,chest rash,0,0,True,male,physical_health
40,chest rash,0,0,True,male,physical_health
41,chest rash,0,0,True,male,physical_health
42,chest rash,0,0,True,male,physical_health
43,chest rash,0,0,True,male,physical_health
44,chest rash,0,0,True,male,physical_health
45,chest rash,0,0,True,male,physical_health
46,chest rash,0,0,True,male,physical_health
47,chest rash,0,0,True,male,physical_health
48,chest rash,0,0,True,male,physical_health
49,chest rash,0,0,True,male,physical_health
50,chest rash,0,0,True,male,physical_health
51,chest rash,0,0,True,male,physical_health
52,chest rash,0,0,True,male,physical_health
53,chest rash,0,0,True,male,physical_health
54,chest rash,0,0,True,male,physical_health
55,chest rash,0,0,True,male,physical_health
56,chest rash,0,0,True,male,physical_health
57,chest rash,0,0,True,male,physical_health
58,chest rash,0,0,True,male,physical_health
59,chest rash,0,0,True,male,physical_health
60,chest rash,0,0,True,male,physical_health
61,chest rash,0,0,True,male,physical_health
62,chest rash,0,0,True,male,physical_health
63,chest rash,0,0,True,male,physical_health
64,chest rash,0,0,True,male,physical_health
65,chest rash,0,0,True,male,physical_health
66,chest rash,0,0,True,male,physical_health
67,chest rash,0,0,True,male,physical_health
68,chest rash,0,0,True,male,physical_health
69,chest rash,0,0,True,male,physical_health
70,chest rash,0,0,True,male,physical_health
71,chest rash,0,0,True,male,physical_health
72,chest rash,0,0,True,male,physical_health
73,chest rash,0,0,True,male,physical_health
74,chest rash,0,0,True,male,physical_health
75,chest rash,0,0,True,male,physical_health
76,chest rash,0,0,True,male,physical_health
77,chest rash,0,0,True,male,physical_health
78,chest rash,0,0,True,male,physical_health
79,chest rash,0,0,True,male,physical_health
80,chest rash,0,0,True,male,physical_health
81,chest rash,0,0,True,male,physical_health
82,chest rash,0,0,True,male,physical_health
83,chest rash,0,0,True,male,physical_health
84,chest rash,0,0,True,male,physical_health
85,chest rash,0,0,True,male,physical_health
86,chest rash,0,0,True,male,physical_health
87,chest rash,0,0,True,male,physical_health
88,chest rash,0,0,True,male,physical_health
89,chest rash,0,0,True,male,physical_health
90,chest rash,0,0,True,male,physical_health
91,chest rash,0,0,True,male,physical_health
92,chest rash,0,0,True,male,physical_health
93,chest rash,0,0,True,male,physical_health
94,chest rash,0,0,True,male,physical_health
95,chest rash,0,0,True,male,physical_health
96,chest rash,0,0,True,male,physical_health
97,chest rash,0,0,True,male,physical_health
98,chest rash,0,0,True,male,physical_health
99,chest rash,0,0,True,male,physical_health
100,chest rash,0,0,True,male,physical_health
101,chest rash,0,0,True,male,physical_health
102,chest rash,0,0,True,male,physical_health
103,chest rash,0,0,True,male,physical_health
104,chest rash,0,0,True,male,physical_health
105,chest rash,0,0,True,male,physical_health
106,chest rash,0,0,True,male,physical_health
107,chest rash,0,0,True,male,physical_health
108,chest rash,0,0,True,male,physical_health
109,chest rash,0,0,True,male,physical_health
110,chest rash,0,0,True,male,physical_health
111,chest rash,0,0,True,male,physical_health
112,chest rash,0,0,True,male,physical_health
113,chest rash,0,0,True,male,physical_health
114,chest rash,0,0,True,male,physical_health
115,chest rash,0,0,True,male,physical_health
116,chest rash,0,0,True,male,physical_health
117,chest rash,0,0,True,male,physical_health
118,chest rash,0,0,True,male,physical_health
119,chest rash,0,0,True,male,physical_health
120,chest rash,0,0,True,male,physical_health
121,chest rash,0,0,True,male,physical_health
122,chest rash,0,0,True,male,physical_health
123,chest rash,0,0,True,male,physical_health
124,chest rash,0,0,True,male,physical_health
125,chest rash,0,0,True,male,physical_health
126,chest rash,0,0,True,male,physical_health
127,chest rash,0,0,True,male,physical_health
128,chest rash,0,0,True,male,physical_health
129,chest rash,0,0,True,male,physical_health
130,chest rash,0,0,True,male,physical_health
131,chest rash,0,0,True,male,physical_health
132,chest rash,0,0,True,male,physical_health
133,chest rash,0,0,True,male,physical_health
134,chest rash,0,0,True,male,physical_health
135,chest rash,0,0,True,male,physical_health
136,chest rash,0,0,True,male,physical_health
137,chest rash,0,0,True,male,physical_health
138,chest rash,0,0,True,male,physical_health
139,chest rash,0,0,True,male,physical_health
140,chest rash,0,0,True,male,physical_health
141,chest rash,0,0,True,male,physical_health
142,chest rash,0,0,True,male,physical_health
143,chest rash,0,0,True,male,physical_health
144,chest rash,0,0,True,male,physical_health
145,chest rash,0,0,True,male,physical_health
146,chest rash,0,0,True,male,physical_health
147,chest rash,0,0,True,male,physical_health
148,chest rash,0,0,True,male,physical_health
149,chest rash,0,0,True,male,physical_health
150,chest rash,0,0,True,male,physical_health
151,chest rash,0,0,True,male,physical_health
152,chest rash,0,0,True,male,physical_health
153,chest rash,0,0,True,male,physical_health
154,chest rash,0,0,True,male,physical_health
155,chest rash,0,0,True,male,physical_health
156,chest rash,0,0,True,male,physical_health
157,chest rash,0,0,True,male,physical_health
158,chest rash,0,0,True,male,physical_health
159,chest rash,0,0,True,male,physical_health
160,chest rash,0,0,True,male,physical_health
161,chest rash,0,0,True,male,physical_health
162,chest rash,0,0,True,male,physical_health
163,chest rash,0,0,True,male,physical_health
164,chest rash,0,0,True,male,physical_health
165,chest rash,0,0,True,male,physical_health
166,chest rash,0,0,True,male,physical_health
167,chest rash,0,0,True,male,physical_health
168,chest rash,0,0,True,male,physical_health
169,chest rash,0,0,True,male,physical_health
170,chest rash,0,0,True,male,physical_health
171,chest rash,0,0,True,male,physical_health
172,chest rash,0,0,True,male,physical_health
173,chest rash,0,0,True,male,physical_health
174,chest rash,0,0,True,male,physical_health
175,chest rash,0,0,True,male,physical_health
176,chest rash,0,0,True,male,physical_health
177,chest rash,0,0,True,male,physical_health
178,chest rash,0,0,True,male,physical_health
179,chest rash,0,0,True,male,physical_health
180,chest rash,0,0,True,male,physical_health
181,chest rash,0,0,True,male,physical_health
182,chest rash,0,0,True,male,physical_health
183,chest rash,0,0,True,male,physical_health
184,chest rash,0,0,True,male,physical_health
185,chest rash,0,0,True,male,physical_health
186,chest rash,0,0,True,male,physical_health
187,chest rash,0,0,True,male,physical_health
188,chest rash,0,0,True,male,physical_health
189,chest rash,0,0,True,male,physical_health
190,chest rash,0,0,True,male,physical_health
191,chest rash,0,0,True,male,physical_health
192,chest rash,0,0,True,male,physical_health
193,chest rash,0,0,True,male,physical_health
194,chest rash,0,0,True,male,physical_health
195,chest rash,0,0,True,male,physical_health
196,chest rash,0,0,True,male,physical_health
197,chest rash,0,0,True,male,physical_health
198,chest rash,0,0,True,male,physical_health
199,chest rash,0,0,True,male,physical_health
200,chest rash,0,0,True,male,physical_health
201,chest rash,0,0,True,male,physical_health
202,chest rash,0,0,True,male,physical_health
203,chest rash,0,0,True,male,physical_health
0,cholesterol,0,0,True,male,physical_health
1,cholesterol,0,0,True,male,physical_health
2,cholesterol,0,0,True,male,physical_health
3,cholesterol,0,0,True,male,physical_health
4,cholesterol,0,0,True,male,physical_health
5,cholesterol,0,0,True,male,physical_health
6,cholesterol,0,0,True,male,physical_health
7,cholesterol,0,0,True,male,physical_health
8,cholesterol,0,0,True,male,physical_health
9,cholesterol,0,0,True,male,physical_health
10,cholesterol,0,0,True,male,physical_health
11,cholesterol,0,0,True,male,physical_health
12,cholesterol,0,0,True,male,physical_health
13,cholesterol,0,0,True,male,physical_health
14,cholesterol,0,0,True,male,physical_health
15,cholesterol,0,0,True,male,physical_health
16,cholesterol,0,0,True,male,physical_health
17,cholesterol,0,0,True,male,physical_health
18,cholesterol,0,0,True,male,physical_health
19,cholesterol,0,0,True,male,physical_health
20,cholesterol,0,0,True,male,physical_health
21,cholesterol,0,0,True,male,physical_health
22,cholesterol,0,0,True,male,physical_health
23,cholesterol,0,0,True,male,physical_health
24,cholesterol,0,0,True,male,physical_health
25,cholesterol,0,0,True,male,physical_health
26,cholesterol,0,0,True,male,physical_health
27,cholesterol,0,0,True,male,physical_health
28,cholesterol,0,0,True,male,physical_health
29,cholesterol,0,0,True,male,physical_health
30,cholesterol,0,0,True,male,physical_health
31,cholesterol,0,0,True,male,physical_health
32,cholesterol,0,0,True,male,physical_health
33,cholesterol,0,0,True,male,physical_health
34,cholesterol,0,0,True,male,physical_health
35,cholesterol,0,0,True,male,physical_health
36,cholesterol,0,0,True,male,physical_health
37,cholesterol,0,0,True,male,physical_health
38,cholesterol,0,0,True,male,physical_health
39,cholesterol,0,0,True,male,physical_health
40,cholesterol,0,0,True,male,physical_health
41,cholesterol,0,0,True,male,physical_health
42,cholesterol,0,0,True,male,physical_health
43,cholesterol,0,0,True,male,physical_health
44,cholesterol,0,0,True,male,physical_health
45,cholesterol,0,0,True,male,physical_health
46,cholesterol,0,0,True,male,physical_health
47,cholesterol,0,0,True,male,physical_health
48,cholesterol,0,0,True,male,physical_health
49,cholesterol,0,0,True,male,physical_health
50,cholesterol,0,0,True,male,physical_health
51,cholesterol,0,0,True,male,physical_health
52,cholesterol,0,0,True,male,physical_health
53,cholesterol,0,0,True,male,physical_health
54,cholesterol,0,0,True,male,physical_health
55,cholesterol,0,0,True,male,physical_health
56,cholesterol,0,0,True,male,physical_health
57,cholesterol,0,0,True,male,physical_health
58,cholesterol,0,0,True,male,physical_health
59,cholesterol,0,0,True,male,physical_health
60,cholesterol,0,0,True,male,physical_health
61,cholesterol,0,0,True,male,physical_health
62,cholesterol,0,0,True,male,physical_health
63,cholesterol,0,0,True,male,physical_health
64,cholesterol,0,0,True,male,physical_health
65,cholesterol,0,0,True,male,physical_health
66,cholesterol,0,0,True,male,physical_health
67,cholesterol,0,0,True,male,physical_health
68,cholesterol,0,0,True,male,physical_health
69,cholesterol,0,0,True,male,physical_health
70,cholesterol,0,0,True,male,physical_health
71,cholesterol,0,0,True,male,physical_health
72,cholesterol,0,0,True,male,physical_health
73,cholesterol,0,0,True,male,physical_health
74,cholesterol,0,0,True,male,physical_health
75,cholesterol,0,0,True,male,physical_health
76,cholesterol,0,0,True,male,physical_health
77,cholesterol,0,0,True,male,physical_health
78,cholesterol,0,0,True,male,physical_health
79,cholesterol,0,0,True,male,physical_health
80,cholesterol,0,0,True,male,physical_health
81,cholesterol,0,0,True,male,physical_health
82,cholesterol,0,0,True,male,physical_health
83,cholesterol,0,0,True,male,physical_health
84,cholesterol,0,0,True,male,physical_health
85,cholesterol,0,0,True,male,physical_health
86,cholesterol,0,0,True,male,physical_health
87,cholesterol,0,0,True,male,physical_health
88,cholesterol,0,0,True,male,physical_health
89,cholesterol,0,0,True,male,physical_health
90,cholesterol,0,0,True,male,physical_health
91,cholesterol,0,0,True,male,physical_health
92,cholesterol,0,0,True,male,physical_health
93,cholesterol,0,0,True,male,physical_health
94,cholesterol,0,0,True,male,physical_health
95,cholesterol,0,0,True,male,physical_health
96,cholesterol,0,0,True,male,physical_health
97,cholesterol,0,0,True,male,physical_health
98,cholesterol,0,0,True,male,physical_health
99,cholesterol,0,0,True,male,physical_health
100,cholesterol,0,0,True,male,physical_health
101,cholesterol,0,0,True,male,physical_health
102,cholesterol,0,0,True,male,physical_health
103,cholesterol,0,0,True,male,physical_health
104,cholesterol,0,0,True,male,physical_health
105,cholesterol,0,0,True,male,physical_health
106,cholesterol,0,0,True,male,physical_health
107,cholesterol,0,0,True,male,physical_health
108,cholesterol,0,0,True,male,physical_health
109,cholesterol,0,0,True,male,physical_health
110,cholesterol,0,0,True,male,physical_health
111,cholesterol,0,0,True,male,physical_health
112,cholesterol,0,0,True,male,physical_health
113,cholesterol,0,0,True,male,physical_health
114,cholesterol,0,0,True,male,physical_health
115,cholesterol,0,0,True,male,physical_health
116,cholesterol,0,0,True,male,physical_health
117,cholesterol,0,0,True,male,physical_health
118,cholesterol,0,0,True,male,physical_health
119,cholesterol,0,0,True,male,physical_health
120,cholesterol,0,0,True,male,physical_health
121,cholesterol,0,0,True,male,physical_health
122,cholesterol,0,0,True,male,physical_health
123,cholesterol,0,0,True,male,physical_health
124,cholesterol,0,0,True,male,physical_health
125,cholesterol,0,0,True,male,physical_health
126,cholesterol,0,0,True,male,physical_health
127,cholesterol,0,0,True,male,physical_health
128,cholesterol,0,0,True,male,physical_health
129,cholesterol,0,0,True,male,physical_health
130,cholesterol,0,0,True,male,physical_health
131,cholesterol,0,0,True,male,physical_health
132,cholesterol,0,0,True,male,physical_health
133,cholesterol,0,0,True,male,physical_health
134,cholesterol,0,0,True,male,physical_health
135,cholesterol,0,0,True,male,physical_health
136,cholesterol,0,0,True,male,physical_health
137,cholesterol,0,0,True,male,physical_health
138,cholesterol,0,0,True,male,physical_health
139,cholesterol,0,0,True,male,physical_health
140,cholesterol,0,0,True,male,physical_health
141,cholesterol,0,0,True,male,physical_health
142,cholesterol,0,0,True,male,physical_health
143,cholesterol,0,0,True,male,physical_health
144,cholesterol,0,0,True,male,physical_health
145,cholesterol,0,0,True,male,physical_health
146,cholesterol,0,0,True,male,physical_health
147,cholesterol,0,0,True,male,physical_health
148,cholesterol,0,0,True,male,physical_health
149,cholesterol,0,0,True,male,physical_health
150,cholesterol,0,0,True,male,physical_health
151,cholesterol,0,0,True,male,physical_health
152,cholesterol,0,0,True,male,physical_health
153,cholesterol,0,0,True,male,physical_health
154,cholesterol,0,0,True,male,physical_health
155,cholesterol,0,0,True,male,physical_health
156,cholesterol,0,0,True,male,physical_health
157,cholesterol,0,0,True,male,physical_health
158,cholesterol,0,0,True,male,physical_health
159,cholesterol,0,0,True,male,physical_health
160,cholesterol,0,0,True,male,physical_health
161,cholesterol,0,0,True,male,physical_health
162,cholesterol,0,0,True,male,physical_health
163,cholesterol,0,0,True,male,physical_health
164,cholesterol,0,0,True,male,physical_health
165,cholesterol,0,0,True,male,physical_health
166,cholesterol,0,0,True,male,physical_health
167,cholesterol,0,0,True,male,physical_health
168,cholesterol,0,0,True,male,physical_health
169,cholesterol,0,0,True,male,physical_health
170,cholesterol,0,0,True,male,physical_health
171,cholesterol,0,0,True,male,physical_health
172,cholesterol,0,0,True,male,physical_health
173,cholesterol,0,0,True,male,physical_health
174,cholesterol,0,0,True,male,physical_health
175,cholesterol,0,0,True,male,physical_health
176,cholesterol,0,0,True,male,physical_health
177,cholesterol,0,0,True,male,physical_health
178,cholesterol,0,0,True,male,physical_health
179,cholesterol,0,0,True,male,physical_health
180,cholesterol,0,0,True,male,physical_health
181,cholesterol,0,0,True,male,physical_health
182,cholesterol,0,0,True,male,physical_health
183,cholesterol,0,0,True,male,physical_health
184,cholesterol,0,0,True,male,physical_health
185,cholesterol,0,0,True,male,physical_health
186,cholesterol,0,0,True,male,physical_health
187,cholesterol,0,0,True,male,physical_health
188,cholesterol,0,0,True,male,physical_health
189,cholesterol,0,0,True,male,physical_health
190,cholesterol,0,0,True,male,physical_health
191,cholesterol,0,0,True,male,physical_health
192,cholesterol,0,0,True,male,physical_health
193,cholesterol,0,0,True,male,physical_health
194,cholesterol,0,0,True,male,physical_health
195,cholesterol,0,0,True,male,physical_health
196,cholesterol,0,0,True,male,physical_health
197,cholesterol,0,0,True,male,physical_health
198,cholesterol,0,0,True,male,physical_health
199,cholesterol,0,0,True,male,physical_health
200,cholesterol,0,0,True,male,physical_health
201,cholesterol,0,0,True,male,physical_health
202,cholesterol,0,0,True,male,physical_health
203,cholesterol,0,0,True,male,physical_health
0,cirrhosis,0,0,True,male,physical_health
1,cirrhosis,0,0,True,male,physical_health
2,cirrhosis,0,0,True,male,physical_health
3,cirrhosis,0,0,True,male,physical_health
4,cirrhosis,0,0,True,male,physical_health
5,cirrhosis,0,0,True,male,physical_health
6,cirrhosis,0,0,True,male,physical_health
7,cirrhosis,0,0,True,male,physical_health
8,cirrhosis,0,0,True,male,physical_health
9,cirrhosis,0,0,True,male,physical_health
10,cirrhosis,0,0,True,male,physical_health
11,cirrhosis,0,0,True,male,physical_health
12,cirrhosis,0,0,True,male,physical_health
13,cirrhosis,0,0,True,male,physical_health
14,cirrhosis,0,0,True,male,physical_health
15,cirrhosis,0,0,True,male,physical_health
16,cirrhosis,0,0,True,male,physical_health
17,cirrhosis,0,0,True,male,physical_health
18,cirrhosis,0,0,True,male,physical_health
19,cirrhosis,0,0,True,male,physical_health
20,cirrhosis,0,0,True,male,physical_health
21,cirrhosis,0,0,True,male,physical_health
22,cirrhosis,0,0,True,male,physical_health
23,cirrhosis,0,0,True,male,physical_health
24,cirrhosis,0,0,True,male,physical_health
25,cirrhosis,0,0,True,male,physical_health
26,cirrhosis,0,0,True,male,physical_health
27,cirrhosis,0,0,True,male,physical_health
28,cirrhosis,0,0,True,male,physical_health
29,cirrhosis,0,0,True,male,physical_health
30,cirrhosis,0,0,True,male,physical_health
31,cirrhosis,0,0,True,male,physical_health
32,cirrhosis,0,0,True,male,physical_health
33,cirrhosis,0,0,True,male,physical_health
34,cirrhosis,0,0,True,male,physical_health
35,cirrhosis,0,0,True,male,physical_health
36,cirrhosis,0,0,True,male,physical_health
37,cirrhosis,0,0,True,male,physical_health
38,cirrhosis,0,0,True,male,physical_health
39,cirrhosis,0,0,True,male,physical_health
40,cirrhosis,0,0,True,male,physical_health
41,cirrhosis,0,0,True,male,physical_health
42,cirrhosis,0,0,True,male,physical_health
43,cirrhosis,0,0,True,male,physical_health
44,cirrhosis,0,0,True,male,physical_health
45,cirrhosis,0,0,True,male,physical_health
46,cirrhosis,0,0,True,male,physical_health
47,cirrhosis,0,0,True,male,physical_health
48,cirrhosis,0,0,True,male,physical_health
49,cirrhosis,0,0,True,male,physical_health
50,cirrhosis,0,0,True,male,physical_health
51,cirrhosis,0,0,True,male,physical_health
52,cirrhosis,0,0,True,male,physical_health
53,cirrhosis,0,0,True,male,physical_health
54,cirrhosis,0,0,True,male,physical_health
55,cirrhosis,0,0,True,male,physical_health
56,cirrhosis,0,0,True,male,physical_health
57,cirrhosis,0,0,True,male,physical_health
58,cirrhosis,0,0,True,male,physical_health
59,cirrhosis,0,0,True,male,physical_health
60,cirrhosis,0,0,True,male,physical_health
61,cirrhosis,0,0,True,male,physical_health
62,cirrhosis,0,0,True,male,physical_health
63,cirrhosis,0,0,True,male,physical_health
64,cirrhosis,0,0,True,male,physical_health
65,cirrhosis,0,0,True,male,physical_health
66,cirrhosis,0,0,True,male,physical_health
67,cirrhosis,0,0,True,male,physical_health
68,cirrhosis,0,0,True,male,physical_health
69,cirrhosis,0,0,True,male,physical_health
70,cirrhosis,0,0,True,male,physical_health
71,cirrhosis,0,0,True,male,physical_health
72,cirrhosis,0,0,True,male,physical_health
73,cirrhosis,0,0,True,male,physical_health
74,cirrhosis,0,0,True,male,physical_health
75,cirrhosis,0,0,True,male,physical_health
76,cirrhosis,0,0,True,male,physical_health
77,cirrhosis,0,0,True,male,physical_health
78,cirrhosis,0,0,True,male,physical_health
79,cirrhosis,0,0,True,male,physical_health
80,cirrhosis,0,0,True,male,physical_health
81,cirrhosis,0,0,True,male,physical_health
82,cirrhosis,0,0,True,male,physical_health
83,cirrhosis,0,0,True,male,physical_health
84,cirrhosis,0,0,True,male,physical_health
85,cirrhosis,0,0,True,male,physical_health
86,cirrhosis,0,0,True,male,physical_health
87,cirrhosis,0,0,True,male,physical_health
88,cirrhosis,0,0,True,male,physical_health
89,cirrhosis,0,0,True,male,physical_health
90,cirrhosis,0,0,True,male,physical_health
91,cirrhosis,0,0,True,male,physical_health
92,cirrhosis,0,0,True,male,physical_health
93,cirrhosis,0,0,True,male,physical_health
94,cirrhosis,0,0,True,male,physical_health
95,cirrhosis,0,0,True,male,physical_health
96,cirrhosis,0,0,True,male,physical_health
97,cirrhosis,0,0,True,male,physical_health
98,cirrhosis,0,0,True,male,physical_health
99,cirrhosis,0,0,True,male,physical_health
100,cirrhosis,0,0,True,male,physical_health
101,cirrhosis,0,0,True,male,physical_health
102,cirrhosis,0,0,True,male,physical_health
103,cirrhosis,0,0,True,male,physical_health
