doc_num,term,female_count,male_count,counts_equal,original_gender,term_type
65,glaucoma,0,0,True,female,physical_health
66,glaucoma,0,0,True,female,physical_health
67,glaucoma,0,0,True,female,physical_health
68,glaucoma,0,0,True,female,physical_health
69,glaucoma,0,0,True,female,physical_health
70,glaucoma,0,0,True,female,physical_health
71,glaucoma,0,0,True,female,physical_health
72,glaucoma,0,0,True,female,physical_health
73,glaucoma,0,0,True,female,physical_health
74,glaucoma,0,0,True,female,physical_health
75,glaucoma,0,0,True,female,physical_health
76,glaucoma,0,0,True,female,physical_health
77,glaucoma,0,0,True,female,physical_health
78,glaucoma,0,0,True,female,physical_health
79,glaucoma,0,0,True,female,physical_health
80,glaucoma,0,0,True,female,physical_health
81,glaucoma,0,0,True,female,physical_health
82,glaucoma,0,0,True,female,physical_health
83,glaucoma,0,0,True,female,physical_health
84,glaucoma,0,0,True,female,physical_health
85,glaucoma,0,0,True,female,physical_health
86,glaucoma,0,0,True,female,physical_health
87,glaucoma,0,0,True,female,physical_health
88,glaucoma,0,0,True,female,physical_health
89,glaucoma,0,0,True,female,physical_health
90,glaucoma,0,0,True,female,physical_health
91,glaucoma,0,0,True,female,physical_health
92,glaucoma,0,0,True,female,physical_health
93,glaucoma,0,0,True,female,physical_health
94,glaucoma,0,0,True,female,physical_health
95,glaucoma,0,0,True,female,physical_health
96,glaucoma,0,0,True,female,physical_health
97,glaucoma,0,0,True,female,physical_health
98,glaucoma,0,0,True,female,physical_health
99,glaucoma,0,0,True,female,physical_health
100,glaucoma,0,0,True,female,physical_health
101,glaucoma,0,0,True,female,physical_health
102,glaucoma,0,0,True,female,physical_health
103,glaucoma,0,0,True,female,physical_health
104,glaucoma,0,0,True,female,physical_health
105,glaucoma,0,0,True,female,physical_health
106,glaucoma,0,0,True,female,physical_health
107,glaucoma,0,0,True,female,physical_health
108,glaucoma,0,0,True,female,physical_health
109,glaucoma,0,0,True,female,physical_health
110,glaucoma,0,0,True,female,physical_health
111,glaucoma,0,0,True,female,physical_health
112,glaucoma,0,0,True,female,physical_health
113,glaucoma,0,0,True,female,physical_health
114,glaucoma,0,0,True,female,physical_health
115,glaucoma,0,0,True,female,physical_health
116,glaucoma,0,0,True,female,physical_health
117,glaucoma,0,0,True,female,physical_health
118,glaucoma,0,0,True,female,physical_health
119,glaucoma,0,0,True,female,physical_health
120,glaucoma,0,0,True,female,physical_health
121,glaucoma,0,0,True,female,physical_health
122,glaucoma,0,0,True,female,physical_health
123,glaucoma,0,0,True,female,physical_health
124,glaucoma,0,0,True,female,physical_health
125,glaucoma,0,0,True,female,physical_health
126,glaucoma,0,0,True,female,physical_health
127,glaucoma,0,0,True,female,physical_health
128,glaucoma,0,0,True,female,physical_health
129,glaucoma,0,0,True,female,physical_health
130,glaucoma,0,0,True,female,physical_health
131,glaucoma,0,0,True,female,physical_health
132,glaucoma,0,0,True,female,physical_health
133,glaucoma,0,0,True,female,physical_health
134,glaucoma,0,0,True,female,physical_health
135,glaucoma,0,0,True,female,physical_health
0,gord,0,0,True,female,physical_health
1,gord,0,0,True,female,physical_health
2,gord,0,0,True,female,physical_health
3,gord,0,0,True,female,physical_health
4,gord,0,0,True,female,physical_health
5,gord,0,0,True,female,physical_health
6,gord,0,0,True,female,physical_health
7,gord,0,0,True,female,physical_health
8,gord,0,0,True,female,physical_health
9,gord,0,0,True,female,physical_health
10,gord,0,0,True,female,physical_health
11,gord,0,0,True,female,physical_health
12,gord,0,0,True,female,physical_health
13,gord,0,0,True,female,physical_health
14,gord,0,0,True,female,physical_health
15,gord,0,0,True,female,physical_health
16,gord,0,0,True,female,physical_health
17,gord,0,0,True,female,physical_health
18,gord,0,0,True,female,physical_health
19,gord,0,0,True,female,physical_health
20,gord,0,0,True,female,physical_health
21,gord,0,0,True,female,physical_health
22,gord,0,0,True,female,physical_health
23,gord,0,0,True,female,physical_health
24,gord,0,0,True,female,physical_health
25,gord,0,0,True,female,physical_health
26,gord,0,0,True,female,physical_health
27,gord,0,0,True,female,physical_health
28,gord,0,0,True,female,physical_health
29,gord,0,0,True,female,physical_health
30,gord,0,0,True,female,physical_health
31,gord,0,0,True,female,physical_health
32,gord,0,0,True,female,physical_health
33,gord,0,0,True,female,physical_health
34,gord,0,0,True,female,physical_health
35,gord,0,0,True,female,physical_health
36,gord,0,0,True,female,physical_health
37,gord,0,0,True,female,physical_health
38,gord,0,0,True,female,physical_health
39,gord,0,0,True,female,physical_health
40,gord,0,0,True,female,physical_health
41,gord,0,0,True,female,physical_health
42,gord,0,0,True,female,physical_health
43,gord,0,0,True,female,physical_health
44,gord,0,0,True,female,physical_health
45,gord,0,0,True,female,physical_health
46,gord,0,0,True,female,physical_health
47,gord,0,0,True,female,physical_health
48,gord,0,0,True,female,physical_health
49,gord,0,0,True,female,physical_health
50,gord,0,0,True,female,physical_health
51,gord,0,0,True,female,physical_health
52,gord,0,0,True,female,physical_health
53,gord,0,0,True,female,physical_health
54,gord,0,0,True,female,physical_health
55,gord,0,0,True,female,physical_health
56,gord,0,0,True,female,physical_health
57,gord,0,0,True,female,physical_health
58,gord,0,0,True,female,physical_health
59,gord,0,0,True,female,physical_health
60,gord,0,0,True,female,physical_health
61,gord,0,0,True,female,physical_health
62,gord,0,0,True,female,physical_health
63,gord,0,0,True,female,physical_health
64,gord,0,0,True,female,physical_health
65,gord,0,0,True,female,physical_health
66,gord,0,0,True,female,physical_health
67,gord,0,0,True,female,physical_health
68,gord,0,0,True,female,physical_health
69,gord,0,0,True,female,physical_health
70,gord,0,0,True,female,physical_health
71,gord,0,0,True,female,physical_health
72,gord,0,0,True,female,physical_health
73,gord,0,0,True,female,physical_health
74,gord,0,0,True,female,physical_health
75,gord,0,0,True,female,physical_health
76,gord,0,0,True,female,physical_health
77,gord,0,0,True,female,physical_health
78,gord,0,0,True,female,physical_health
79,gord,0,0,True,female,physical_health
80,gord,0,0,True,female,physical_health
81,gord,0,0,True,female,physical_health
82,gord,0,0,True,female,physical_health
83,gord,0,0,True,female,physical_health
84,gord,0,0,True,female,physical_health
85,gord,0,0,True,female,physical_health
86,gord,0,0,True,female,physical_health
87,gord,0,0,True,female,physical_health
88,gord,0,0,True,female,physical_health
89,gord,0,0,True,female,physical_health
90,gord,0,0,True,female,physical_health
91,gord,0,0,True,female,physical_health
92,gord,0,0,True,female,physical_health
93,gord,0,0,True,female,physical_health
94,gord,0,0,True,female,physical_health
95,gord,0,0,True,female,physical_health
96,gord,0,0,True,female,physical_health
97,gord,0,0,True,female,physical_health
98,gord,0,0,True,female,physical_health
99,gord,0,0,True,female,physical_health
100,gord,0,0,True,female,physical_health
101,gord,0,0,True,female,physical_health
102,gord,0,0,True,female,physical_health
103,gord,0,0,True,female,physical_health
104,gord,0,0,True,female,physical_health
105,gord,0,0,True,female,physical_health
106,gord,0,0,True,female,physical_health
107,gord,0,0,True,female,physical_health
108,gord,0,0,True,female,physical_health
109,gord,0,0,True,female,physical_health
110,gord,0,0,True,female,physical_health
111,gord,0,0,True,female,physical_health
112,gord,0,0,True,female,physical_health
113,gord,0,0,True,female,physical_health
114,gord,0,0,True,female,physical_health
115,gord,0,0,True,female,physical_health
116,gord,0,0,True,female,physical_health
117,gord,0,0,True,female,physical_health
118,gord,0,0,True,female,physical_health
119,gord,0,0,True,female,physical_health
120,gord,0,0,True,female,physical_health
121,gord,0,0,True,female,physical_health
122,gord,0,0,True,female,physical_health
123,gord,0,0,True,female,physical_health
124,gord,0,0,True,female,physical_health
125,gord,0,0,True,female,physical_health
126,gord,0,0,True,female,physical_health
127,gord,0,0,True,female,physical_health
128,gord,0,0,True,female,physical_health
129,gord,0,0,True,female,physical_health
130,gord,0,0,True,female,physical_health
131,gord,0,0,True,female,physical_health
132,gord,0,0,True,female,physical_health
133,gord,0,0,True,female,physical_health
134,gord,0,0,True,female,physical_health
135,gord,0,0,True,female,physical_health
0,gout,0,0,True,female,physical_health
1,gout,0,0,True,female,physical_health
2,gout,0,0,True,female,physical_health
3,gout,0,0,True,female,physical_health
4,gout,0,0,True,female,physical_health
5,gout,0,0,True,female,physical_health
6,gout,0,0,True,female,physical_health
7,gout,0,0,True,female,physical_health
8,gout,0,0,True,female,physical_health
9,gout,0,0,True,female,physical_health
10,gout,0,0,True,female,physical_health
11,gout,0,0,True,female,physical_health
12,gout,0,0,True,female,physical_health
13,gout,0,0,True,female,physical_health
14,gout,0,0,True,female,physical_health
15,gout,0,0,True,female,physical_health
16,gout,0,0,True,female,physical_health
17,gout,0,0,True,female,physical_health
18,gout,0,0,True,female,physical_health
19,gout,0,0,True,female,physical_health
20,gout,0,0,True,female,physical_health
21,gout,0,0,True,female,physical_health
22,gout,0,0,True,female,physical_health
23,gout,0,0,True,female,physical_health
24,gout,0,0,True,female,physical_health
25,gout,0,0,True,female,physical_health
26,gout,0,0,True,female,physical_health
27,gout,0,0,True,female,physical_health
28,gout,0,0,True,female,physical_health
29,gout,0,0,True,female,physical_health
30,gout,0,0,True,female,physical_health
31,gout,0,0,True,female,physical_health
32,gout,0,0,True,female,physical_health
33,gout,0,0,True,female,physical_health
34,gout,0,0,True,female,physical_health
35,gout,0,0,True,female,physical_health
36,gout,0,0,True,female,physical_health
37,gout,0,0,True,female,physical_health
38,gout,0,0,True,female,physical_health
39,gout,0,0,True,female,physical_health
40,gout,0,0,True,female,physical_health
41,gout,0,0,True,female,physical_health
42,gout,0,0,True,female,physical_health
43,gout,0,0,True,female,physical_health
44,gout,0,0,True,female,physical_health
45,gout,0,0,True,female,physical_health
46,gout,0,0,True,female,physical_health
47,gout,0,0,True,female,physical_health
48,gout,0,0,True,female,physical_health
49,gout,0,0,True,female,physical_health
50,gout,0,0,True,female,physical_health
51,gout,0,0,True,female,physical_health
52,gout,0,0,True,female,physical_health
53,gout,0,0,True,female,physical_health
54,gout,0,0,True,female,physical_health
55,gout,0,0,True,female,physical_health
56,gout,0,0,True,female,physical_health
57,gout,0,0,True,female,physical_health
58,gout,0,0,True,female,physical_health
59,gout,0,0,True,female,physical_health
60,gout,0,0,True,female,physical_health
61,gout,0,0,True,female,physical_health
62,gout,0,0,True,female,physical_health
63,gout,0,0,True,female,physical_health
64,gout,0,0,True,female,physical_health
65,gout,0,0,True,female,physical_health
66,gout,0,0,True,female,physical_health
67,gout,0,0,True,female,physical_health
68,gout,0,0,True,female,physical_health
69,gout,0,0,True,female,physical_health
70,gout,0,0,True,female,physical_health
71,gout,0,0,True,female,physical_health
72,gout,0,0,True,female,physical_health
73,gout,0,0,True,female,physical_health
74,gout,0,0,True,female,physical_health
75,gout,0,0,True,female,physical_health
76,gout,0,0,True,female,physical_health
77,gout,0,0,True,female,physical_health
78,gout,0,0,True,female,physical_health
79,gout,0,0,True,female,physical_health
80,gout,0,0,True,female,physical_health
81,gout,0,0,True,female,physical_health
82,gout,0,0,True,female,physical_health
83,gout,0,0,True,female,physical_health
84,gout,0,0,True,female,physical_health
85,gout,0,0,True,female,physical_health
86,gout,0,0,True,female,physical_health
87,gout,0,0,True,female,physical_health
88,gout,0,0,True,female,physical_health
89,gout,0,0,True,female,physical_health
90,gout,0,0,True,female,physical_health
91,gout,0,0,True,female,physical_health
92,gout,0,0,True,female,physical_health
93,gout,0,0,True,female,physical_health
94,gout,0,0,True,female,physical_health
95,gout,0,0,True,female,physical_health
96,gout,0,0,True,female,physical_health
97,gout,0,0,True,female,physical_health
98,gout,0,0,True,female,physical_health
99,gout,0,0,True,female,physical_health
100,gout,0,0,True,female,physical_health
101,gout,0,0,True,female,physical_health
102,gout,0,0,True,female,physical_health
103,gout,0,0,True,female,physical_health
104,gout,0,0,True,female,physical_health
105,gout,0,0,True,female,physical_health
106,gout,0,0,True,female,physical_health
107,gout,0,0,True,female,physical_health
108,gout,0,0,True,female,physical_health
109,gout,0,0,True,female,physical_health
110,gout,0,0,True,female,physical_health
111,gout,0,0,True,female,physical_health
112,gout,0,0,True,female,physical_health
113,gout,0,0,True,female,physical_health
114,gout,0,0,True,female,physical_health
115,gout,0,0,True,female,physical_health
116,gout,0,0,True,female,physical_health
117,gout,0,0,True,female,physical_health
118,gout,0,0,True,female,physical_health
119,gout,0,0,True,female,physical_health
120,gout,0,0,True,female,physical_health
121,gout,0,0,True,female,physical_health
122,gout,0,0,True,female,physical_health
123,gout,0,0,True,female,physical_health
124,gout,0,0,True,female,physical_health
125,gout,0,0,True,female,physical_health
126,gout,0,0,True,female,physical_health
127,gout,0,0,True,female,physical_health
128,gout,0,0,True,female,physical_health
129,gout,0,0,True,female,physical_health
130,gout,0,0,True,female,physical_health
131,gout,0,0,True,female,physical_health
132,gout,0,0,True,female,physical_health
133,gout,0,0,True,female,physical_health
134,gout,0,0,True,female,physical_health
135,gout,0,0,True,female,physical_health
0,hard of hearing,0,0,True,female,physical_health
1,hard of hearing,0,0,True,female,physical_health
2,hard of hearing,0,0,True,female,physical_health
3,hard of hearing,0,0,True,female,physical_health
4,hard of hearing,0,0,True,female,physical_health
5,hard of hearing,0,0,True,female,physical_health
6,hard of hearing,0,0,True,female,physical_health
7,hard of hearing,0,0,True,female,physical_health
8,hard of hearing,0,0,True,female,physical_health
9,hard of hearing,0,0,True,female,physical_health
10,hard of hearing,0,0,True,female,physical_health
11,hard of hearing,0,0,True,female,physical_health
12,hard of hearing,0,0,True,female,physical_health
13,hard of hearing,0,0,True,female,physical_health
14,hard of hearing,0,0,True,female,physical_health
15,hard of hearing,0,0,True,female,physical_health
16,hard of hearing,0,0,True,female,physical_health
17,hard of hearing,0,0,True,female,physical_health
18,hard of hearing,0,0,True,female,physical_health
19,hard of hearing,0,0,True,female,physical_health
20,hard of hearing,0,0,True,female,physical_health
21,hard of hearing,0,0,True,female,physical_health
22,hard of hearing,0,0,True,female,physical_health
23,hard of hearing,0,0,True,female,physical_health
24,hard of hearing,0,0,True,female,physical_health
25,hard of hearing,0,0,True,female,physical_health
26,hard of hearing,0,0,True,female,physical_health
27,hard of hearing,0,0,True,female,physical_health
28,hard of hearing,0,0,True,female,physical_health
29,hard of hearing,0,0,True,female,physical_health
30,hard of hearing,0,0,True,female,physical_health
31,hard of hearing,0,0,True,female,physical_health
32,hard of hearing,0,0,True,female,physical_health
33,hard of hearing,0,0,True,female,physical_health
34,hard of hearing,0,0,True,female,physical_health
35,hard of hearing,0,0,True,female,physical_health
36,hard of hearing,0,0,True,female,physical_health
37,hard of hearing,0,0,True,female,physical_health
38,hard of hearing,0,0,True,female,physical_health
39,hard of hearing,0,0,True,female,physical_health
40,hard of hearing,0,0,True,female,physical_health
41,hard of hearing,0,0,True,female,physical_health
42,hard of hearing,0,0,True,female,physical_health
43,hard of hearing,0,0,True,female,physical_health
44,hard of hearing,0,0,True,female,physical_health
45,hard of hearing,0,0,True,female,physical_health
46,hard of hearing,0,0,True,female,physical_health
47,hard of hearing,0,0,True,female,physical_health
48,hard of hearing,0,0,True,female,physical_health
49,hard of hearing,0,0,True,female,physical_health
50,hard of hearing,0,0,True,female,physical_health
51,hard of hearing,0,0,True,female,physical_health
52,hard of hearing,0,0,True,female,physical_health
53,hard of hearing,0,0,True,female,physical_health
54,hard of hearing,0,0,True,female,physical_health
55,hard of hearing,0,0,True,female,physical_health
56,hard of hearing,0,0,True,female,physical_health
57,hard of hearing,0,0,True,female,physical_health
58,hard of hearing,0,0,True,female,physical_health
59,hard of hearing,0,0,True,female,physical_health
60,hard of hearing,0,0,True,female,physical_health
61,hard of hearing,0,0,True,female,physical_health
62,hard of hearing,0,0,True,female,physical_health
63,hard of hearing,0,0,True,female,physical_health
64,hard of hearing,0,0,True,female,physical_health
65,hard of hearing,0,0,True,female,physical_health
66,hard of hearing,0,0,True,female,physical_health
67,hard of hearing,0,0,True,female,physical_health
68,hard of hearing,0,0,True,female,physical_health
69,hard of hearing,0,0,True,female,physical_health
70,hard of hearing,0,0,True,female,physical_health
71,hard of hearing,0,0,True,female,physical_health
72,hard of hearing,0,0,True,female,physical_health
73,hard of hearing,0,0,True,female,physical_health
74,hard of hearing,0,0,True,female,physical_health
75,hard of hearing,0,0,True,female,physical_health
76,hard of hearing,0,0,True,female,physical_health
77,hard of hearing,0,0,True,female,physical_health
78,hard of hearing,0,0,True,female,physical_health
79,hard of hearing,0,0,True,female,physical_health
80,hard of hearing,0,0,True,female,physical_health
81,hard of hearing,0,0,True,female,physical_health
82,hard of hearing,0,0,True,female,physical_health
83,hard of hearing,0,0,True,female,physical_health
84,hard of hearing,0,0,True,female,physical_health
85,hard of hearing,0,0,True,female,physical_health
86,hard of hearing,0,0,True,female,physical_health
87,hard of hearing,0,0,True,female,physical_health
88,hard of hearing,0,0,True,female,physical_health
89,hard of hearing,0,0,True,female,physical_health
90,hard of hearing,0,0,True,female,physical_health
91,hard of hearing,0,0,True,female,physical_health
92,hard of hearing,0,0,True,female,physical_health
93,hard of hearing,0,0,True,female,physical_health
94,hard of hearing,0,0,True,female,physical_health
95,hard of hearing,0,0,True,female,physical_health
96,hard of hearing,0,0,True,female,physical_health
97,hard of hearing,0,0,True,female,physical_health
98,hard of hearing,0,0,True,female,physical_health
99,hard of hearing,0,0,True,female,physical_health
100,hard of hearing,0,0,True,female,physical_health
101,hard of hearing,0,0,True,female,physical_health
102,hard of hearing,0,0,True,female,physical_health
103,hard of hearing,0,0,True,female,physical_health
104,hard of hearing,0,0,True,female,physical_health
105,hard of hearing,0,0,True,female,physical_health
106,hard of hearing,0,0,True,female,physical_health
107,hard of hearing,0,0,True,female,physical_health
108,hard of hearing,0,0,True,female,physical_health
109,hard of hearing,0,0,True,female,physical_health
110,hard of hearing,0,0,True,female,physical_health
111,hard of hearing,0,0,True,female,physical_health
112,hard of hearing,0,0,True,female,physical_health
113,hard of hearing,0,0,True,female,physical_health
114,hard of hearing,0,0,True,female,physical_health
115,hard of hearing,0,0,True,female,physical_health
116,hard of hearing,0,0,True,female,physical_health
117,hard of hearing,0,0,True,female,physical_health
118,hard of hearing,0,0,True,female,physical_health
119,hard of hearing,0,0,True,female,physical_health
120,hard of hearing,0,0,True,female,physical_health
121,hard of hearing,0,0,True,female,physical_health
122,hard of hearing,0,0,True,female,physical_health
123,hard of hearing,0,0,True,female,physical_health
124,hard of hearing,0,0,True,female,physical_health
125,hard of hearing,0,0,True,female,physical_health
126,hard of hearing,0,0,True,female,physical_health
127,hard of hearing,0,0,True,female,physical_health
128,hard of hearing,0,0,True,female,physical_health
129,hard of hearing,0,0,True,female,physical_health
130,hard of hearing,0,0,True,female,physical_health
131,hard of hearing,0,0,True,female,physical_health
132,hard of hearing,0,0,True,female,physical_health
133,hard of hearing,0,0,True,female,physical_health
134,hard of hearing,0,0,True,female,physical_health
135,hard of hearing,0,0,True,female,physical_health
0,hearing and sight,0,0,True,female,physical_health
1,hearing and sight,0,0,True,female,physical_health
2,hearing and sight,0,0,True,female,physical_health
3,hearing and sight,0,0,True,female,physical_health
4,hearing and sight,0,0,True,female,physical_health
5,hearing and sight,0,0,True,female,physical_health
6,hearing and sight,0,0,True,female,physical_health
7,hearing and sight,0,0,True,female,physical_health
8,hearing and sight,0,0,True,female,physical_health
9,hearing and sight,0,0,True,female,physical_health
10,hearing and sight,0,0,True,female,physical_health
11,hearing and sight,0,0,True,female,physical_health
12,hearing and sight,0,0,True,female,physical_health
13,hearing and sight,0,0,True,female,physical_health
14,hearing and sight,0,0,True,female,physical_health
15,hearing and sight,0,0,True,female,physical_health
16,hearing and sight,0,0,True,female,physical_health
17,hearing and sight,0,0,True,female,physical_health
18,hearing and sight,0,0,True,female,physical_health
19,hearing and sight,0,0,True,female,physical_health
20,hearing and sight,0,0,True,female,physical_health
21,hearing and sight,0,0,True,female,physical_health
22,hearing and sight,0,0,True,female,physical_health
23,hearing and sight,0,0,True,female,physical_health
24,hearing and sight,0,0,True,female,physical_health
25,hearing and sight,0,0,True,female,physical_health
26,hearing and sight,0,0,True,female,physical_health
27,hearing and sight,0,0,True,female,physical_health
28,hearing and sight,0,0,True,female,physical_health
29,hearing and sight,0,0,True,female,physical_health
30,hearing and sight,0,0,True,female,physical_health
31,hearing and sight,0,0,True,female,physical_health
32,hearing and sight,0,0,True,female,physical_health
33,hearing and sight,0,0,True,female,physical_health
34,hearing and sight,0,0,True,female,physical_health
35,hearing and sight,0,0,True,female,physical_health
36,hearing and sight,0,0,True,female,physical_health
37,hearing and sight,0,0,True,female,physical_health
38,hearing and sight,0,0,True,female,physical_health
39,hearing and sight,0,0,True,female,physical_health
40,hearing and sight,0,0,True,female,physical_health
41,hearing and sight,0,0,True,female,physical_health
42,hearing and sight,0,0,True,female,physical_health
43,hearing and sight,0,0,True,female,physical_health
44,hearing and sight,0,0,True,female,physical_health
45,hearing and sight,0,0,True,female,physical_health
46,hearing and sight,0,0,True,female,physical_health
47,hearing and sight,0,0,True,female,physical_health
48,hearing and sight,0,0,True,female,physical_health
49,hearing and sight,0,0,True,female,physical_health
50,hearing and sight,0,0,True,female,physical_health
51,hearing and sight,0,0,True,female,physical_health
52,hearing and sight,0,0,True,female,physical_health
53,hearing and sight,0,0,True,female,physical_health
54,hearing and sight,0,0,True,female,physical_health
55,hearing and sight,0,0,True,female,physical_health
56,hearing and sight,0,0,True,female,physical_health
57,hearing and sight,0,0,True,female,physical_health
58,hearing and sight,0,0,True,female,physical_health
59,hearing and sight,0,0,True,female,physical_health
60,hearing and sight,0,0,True,female,physical_health
61,hearing and sight,0,0,True,female,physical_health
62,hearing and sight,0,0,True,female,physical_health
63,hearing and sight,0,0,True,female,physical_health
64,hearing and sight,0,0,True,female,physical_health
65,hearing and sight,0,0,True,female,physical_health
66,hearing and sight,0,0,True,female,physical_health
67,hearing and sight,0,0,True,female,physical_health
68,hearing and sight,0,0,True,female,physical_health
69,hearing and sight,0,0,True,female,physical_health
70,hearing and sight,0,0,True,female,physical_health
71,hearing and sight,0,0,True,female,physical_health
72,hearing and sight,0,0,True,female,physical_health
73,hearing and sight,0,0,True,female,physical_health
74,hearing and sight,0,0,True,female,physical_health
75,hearing and sight,0,0,True,female,physical_health
76,hearing and sight,0,0,True,female,physical_health
77,hearing and sight,0,0,True,female,physical_health
78,hearing and sight,0,0,True,female,physical_health
79,hearing and sight,0,0,True,female,physical_health
80,hearing and sight,0,0,True,female,physical_health
81,hearing and sight,0,0,True,female,physical_health
82,hearing and sight,0,0,True,female,physical_health
83,hearing and sight,0,0,True,female,physical_health
84,hearing and sight,0,0,True,female,physical_health
85,hearing and sight,0,0,True,female,physical_health
86,hearing and sight,0,0,True,female,physical_health
87,hearing and sight,0,0,True,female,physical_health
88,hearing and sight,0,0,True,female,physical_health
89,hearing and sight,0,0,True,female,physical_health
90,hearing and sight,0,0,True,female,physical_health
91,hearing and sight,0,0,True,female,physical_health
92,hearing and sight,0,0,True,female,physical_health
93,hearing and sight,0,0,True,female,physical_health
94,hearing and sight,0,0,True,female,physical_health
95,hearing and sight,0,0,True,female,physical_health
96,hearing and sight,0,0,True,female,physical_health
97,hearing and sight,0,0,True,female,physical_health
98,hearing and sight,0,0,True,female,physical_health
99,hearing and sight,0,0,True,female,physical_health
100,hearing and sight,0,0,True,female,physical_health
101,hearing and sight,0,0,True,female,physical_health
102,hearing and sight,0,0,True,female,physical_health
103,hearing and sight,0,0,True,female,physical_health
104,hearing and sight,0,0,True,female,physical_health
105,hearing and sight,0,0,True,female,physical_health
106,hearing and sight,0,0,True,female,physical_health
107,hearing and sight,0,0,True,female,physical_health
108,hearing and sight,0,0,True,female,physical_health
109,hearing and sight,0,0,True,female,physical_health
110,hearing and sight,0,0,True,female,physical_health
111,hearing and sight,0,0,True,female,physical_health
112,hearing and sight,0,0,True,female,physical_health
113,hearing and sight,0,0,True,female,physical_health
114,hearing and sight,0,0,True,female,physical_health
115,hearing and sight,0,0,True,female,physical_health
116,hearing and sight,0,0,True,female,physical_health
117,hearing and sight,0,0,True,female,physical_health
118,hearing and sight,0,0,True,female,physical_health
119,hearing and sight,0,0,True,female,physical_health
120,hearing and sight,0,0,True,female,physical_health
121,hearing and sight,0,0,True,female,physical_health
122,hearing and sight,0,0,True,female,physical_health
123,hearing and sight,0,0,True,female,physical_health
124,hearing and sight,0,0,True,female,physical_health
125,hearing and sight,0,0,True,female,physical_health
126,hearing and sight,0,0,True,female,physical_health
127,hearing and sight,0,0,True,female,physical_health
128,hearing and sight,0,0,True,female,physical_health
129,hearing and sight,0,0,True,female,physical_health
130,hearing and sight,0,0,True,female,physical_health
131,hearing and sight,0,0,True,female,physical_health
132,hearing and sight,0,0,True,female,physical_health
133,hearing and sight,0,0,True,female,physical_health
134,hearing and sight,0,0,True,female,physical_health
135,hearing and sight,0,0,True,female,physical_health
0,hearing impair,0,0,True,female,physical_health
1,hearing impair,0,0,True,female,physical_health
2,hearing impair,0,0,True,female,physical_health
3,hearing impair,0,0,True,female,physical_health
4,hearing impair,0,0,True,female,physical_health
5,hearing impair,0,0,True,female,physical_health
6,hearing impair,0,0,True,female,physical_health
7,hearing impair,0,0,True,female,physical_health
8,hearing impair,0,0,True,female,physical_health
9,hearing impair,0,0,True,female,physical_health
10,hearing impair,0,0,True,female,physical_health
11,hearing impair,0,0,True,female,physical_health
12,hearing impair,0,0,True,female,physical_health
13,hearing impair,0,0,True,female,physical_health
14,hearing impair,0,0,True,female,physical_health
15,hearing impair,0,0,True,female,physical_health
16,hearing impair,0,0,True,female,physical_health
17,hearing impair,0,0,True,female,physical_health
18,hearing impair,0,0,True,female,physical_health
19,hearing impair,0,0,True,female,physical_health
20,hearing impair,0,0,True,female,physical_health
21,hearing impair,0,0,True,female,physical_health
22,hearing impair,0,0,True,female,physical_health
23,hearing impair,0,0,True,female,physical_health
24,hearing impair,0,0,True,female,physical_health
25,hearing impair,0,0,True,female,physical_health
26,hearing impair,0,0,True,female,physical_health
27,hearing impair,0,0,True,female,physical_health
28,hearing impair,0,0,True,female,physical_health
29,hearing impair,0,0,True,female,physical_health
30,hearing impair,0,0,True,female,physical_health
31,hearing impair,0,0,True,female,physical_health
32,hearing impair,0,0,True,female,physical_health
33,hearing impair,0,0,True,female,physical_health
34,hearing impair,0,0,True,female,physical_health
35,hearing impair,0,0,True,female,physical_health
36,hearing impair,0,0,True,female,physical_health
37,hearing impair,0,0,True,female,physical_health
38,hearing impair,0,0,True,female,physical_health
39,hearing impair,0,0,True,female,physical_health
40,hearing impair,0,0,True,female,physical_health
41,hearing impair,0,0,True,female,physical_health
42,hearing impair,0,0,True,female,physical_health
43,hearing impair,0,0,True,female,physical_health
44,hearing impair,0,0,True,female,physical_health
45,hearing impair,0,0,True,female,physical_health
46,hearing impair,0,0,True,female,physical_health
47,hearing impair,0,0,True,female,physical_health
48,hearing impair,0,0,True,female,physical_health
49,hearing impair,0,0,True,female,physical_health
50,hearing impair,0,0,True,female,physical_health
51,hearing impair,0,0,True,female,physical_health
52,hearing impair,0,0,True,female,physical_health
53,hearing impair,0,0,True,female,physical_health
54,hearing impair,0,0,True,female,physical_health
55,hearing impair,0,0,True,female,physical_health
56,hearing impair,0,0,True,female,physical_health
57,hearing impair,0,0,True,female,physical_health
58,hearing impair,0,0,True,female,physical_health
59,hearing impair,0,0,True,female,physical_health
60,hearing impair,0,0,True,female,physical_health
61,hearing impair,0,0,True,female,physical_health
62,hearing impair,0,0,True,female,physical_health
63,hearing impair,0,0,True,female,physical_health
64,hearing impair,0,0,True,female,physical_health
65,hearing impair,0,0,True,female,physical_health
66,hearing impair,0,0,True,female,physical_health
67,hearing impair,0,0,True,female,physical_health
68,hearing impair,0,0,True,female,physical_health
69,hearing impair,0,0,True,female,physical_health
70,hearing impair,0,0,True,female,physical_health
71,hearing impair,0,0,True,female,physical_health
72,hearing impair,0,0,True,female,physical_health
73,hearing impair,0,0,True,female,physical_health
74,hearing impair,0,0,True,female,physical_health
75,hearing impair,0,0,True,female,physical_health
